index,unique_id,ds,NBEATS,NHITS
228,hotel_35,2023-07-05 00:00:00,0.8087409734725952,0.7802379131317139
229,hotel_35,2023-07-06 00:00:00,0.8111335635185242,0.7620335817337036
230,hotel_35,2023-07-07 00:00:00,0.7507439255714417,0.7373968958854675
231,hotel_35,2023-07-08 00:00:00,0.7030132412910461,0.7011964917182922
232,hotel_35,2023-07-09 00:00:00,0.7112613320350647,0.7064608335494995
233,hotel_35,2023-07-10 00:00:00,0.7578300833702087,0.7516321539878845
234,hotel_35,2023-07-11 00:00:00,0.8042338490486145,0.7870282530784607
235,hotel_35,2023-07-12 00:00:00,0.7887342572212219,0.7823637127876282
236,hotel_35,2023-07-13 00:00:00,0.7939645648002625,0.7499048113822937
237,hotel_35,2023-07-14 00:00:00,0.7437766194343567,0.7318559885025024
238,hotel_35,2023-07-15 00:00:00,0.6984416842460632,0.6936166286468506
239,hotel_35,2023-07-16 00:00:00,0.722495436668396,0.7001547813415527
240,hotel_35,2023-07-17 00:00:00,0.7636571526527405,0.7465976476669312
241,hotel_35,2023-07-18 00:00:00,0.7933918237686157,0.7770750522613525
242,hotel_35,2023-07-19 00:00:00,0.8115649819374084,0.7787561416625977
243,hotel_35,2023-07-20 00:00:00,0.8149815797805786,0.7550621032714844
244,hotel_35,2023-07-21 00:00:00,0.7524958848953247,0.7244256734848022
245,hotel_35,2023-07-22 00:00:00,0.7155078649520874,0.6920005679130554
246,hotel_35,2023-07-23 00:00:00,0.709876537322998,0.696480929851532
247,hotel_35,2023-07-24 00:00:00,0.7651875019073486,0.7463369369506836
248,hotel_35,2023-07-25 00:00:00,0.7803578972816467,0.7830619215965271
249,hotel_35,2023-07-26 00:00:00,0.8052439093589783,0.7752945423126221
250,hotel_35,2023-07-27 00:00:00,0.8027170896530151,0.7576746940612793
251,hotel_35,2023-07-28 00:00:00,0.7508761882781982,0.7326929569244385
252,hotel_42,2023-07-01 00:00:00,0.853728175163269,0.8620349168777466
253,hotel_42,2023-07-02 00:00:00,0.4557335674762726,0.5834883451461792
254,hotel_42,2023-07-03 00:00:00,0.6204252243041992,0.6309740543365479
255,hotel_42,2023-07-04 00:00:00,0.7799144387245178,0.7727839350700378
256,hotel_42,2023-07-05 00:00:00,0.6899101138114929,0.7987983226776123
257,hotel_42,2023-07-06 00:00:00,0.6532111167907715,0.7090572118759155
258,hotel_42,2023-07-07 00:00:00,0.8204159736633301,0.8118413686752319
259,hotel_42,2023-07-08 00:00:00,0.9148669242858887,0.8787864446640015
260,hotel_42,2023-07-09 00:00:00,0.5490569472312927,0.6087954640388489
261,hotel_42,2023-07-10 00:00:00,0.6431330442428589,0.6415759921073914
262,hotel_42,2023-07-11 00:00:00,0.8280857801437378,0.7921950817108154
263,hotel_42,2023-07-12 00:00:00,0.7894291877746582,0.8124480247497559
264,hotel_42,2023-07-13 00:00:00,0.6887070536613464,0.7004032135009766
265,hotel_42,2023-07-14 00:00:00,0.8482984304428101,0.8447647094726562
266,hotel_42,2023-07-15 00:00:00,0.8996374011039734,0.875577449798584
267,hotel_42,2023-07-16 00:00:00,0.5063588619232178,0.5981367826461792
268,hotel_42,2023-07-17 00:00:00,0.6224378943443298,0.6528350114822388
269,hotel_42,2023-07-18 00:00:00,0.8025714159011841,0.798004686832428
270,hotel_42,2023-07-19 00:00:00,0.7790175676345825,0.7998321056365967
271,hotel_42,2023-07-20 00:00:00,0.7075022459030151,0.7210957407951355
272,hotel_42,2023-07-21 00:00:00,0.7821758985519409,0.8625797033309937
273,hotel_42,2023-07-22 00:00:00,0.8838571310043335,0.8942654132843018
274,hotel_42,2023-07-23 00:00:00,0.5384758710861206,0.6407129168510437
275,hotel_42,2023-07-24 00:00:00,0.6365789175033569,0.6743782758712769
276,hotel_42,2023-07-25 00:00:00,0.8178175091743469,0.8014211654663086
277,hotel_42,2023-07-26 00:00:00,0.7761493921279907,0.810409665107727
278,hotel_42,2023-07-27 00:00:00,0.741443395614624,0.71175616979599
279,hotel_42,2023-07-28 00:00:00,0.8314533233642578,0.8480023145675659
280,hotel_49,2023-07-01 00:00:00,0.695064902305603,0.7019641399383545
281,hotel_49,2023-07-02 00:00:00,0.6214054822921753,0.6387140154838562
282,hotel_49,2023-07-03 00:00:00,0.6420633792877197,0.6257126927375793
283,hotel_49,2023-07-04 00:00:00,0.6820645332336426,0.6664257645606995
284,hotel_49,2023-07-05 00:00:00,0.6764958500862122,0.6611436605453491
285,hotel_49,2023-07-06 00:00:00,0.6620344519615173,0.6461734175682068
286,hotel_49,2023-07-07 00:00:00,0.6953060030937195,0.6901913285255432
287,hotel_49,2023-07-08 00:00:00,0.7271775603294373,0.7143313884735107
288,hotel_49,2023-07-09 00:00:00,0.638597309589386,0.6463231444358826
289,hotel_49,2023-07-10 00:00:00,0.6279709935188293,0.6297633647918701
290,hotel_49,2023-07-11 00:00:00,0.6691725254058838,0.6635602712631226
291,hotel_49,2023-07-12 00:00:00,0.667281985282898,0.6590248346328735
292,hotel_49,2023-07-13 00:00:00,0.6438230872154236,0.6358577609062195
293,hotel_49,2023-07-14 00:00:00,0.6935418844223022,0.6926898956298828
294,hotel_49,2023-07-15 00:00:00,0.7203484773635864,0.7048575282096863
295,hotel_49,2023-07-16 00:00:00,0.6201011538505554,0.641261637210846
296,hotel_49,2023-07-17 00:00:00,0.6459982395172119,0.6299984455108643
297,hotel_49,2023-07-18 00:00:00,0.6755932569503784,0.6617723107337952
298,hotel_49,2023-07-19 00:00:00,0.666002631187439,0.660787045955658
299,hotel_49,2023-07-20 00:00:00,0.656688928604126,0.6433468461036682
300,hotel_49,2023-07-21 00:00:00,0.6886821389198303,0.6847158074378967
301,hotel_49,2023-07-22 00:00:00,0.7220603227615356,0.7109318375587463
302,hotel_49,2023-07-23 00:00:00,0.6473891735076904,0.6461439728736877
303,hotel_49,2023-07-24 00:00:00,0.6368499398231506,0.6357067227363586
304,hotel_49,2023-07-25 00:00:00,0.6758663058280945,0.6664943695068359
305,hotel_49,2023-07-26 00:00:00,0.670668363571167,0.6629910469055176
306,hotel_49,2023-07-27 00:00:00,0.655098557472229,0.6381040215492249
307,hotel_49,2023-07-28 00:00:00,0.68276047706604,0.6823348999023438
308,hotel_56,2023-07-01 00:00:00,0.9660407900810242,0.9771703481674194
309,hotel_56,2023-07-02 00:00:00,0.8717236518859863,0.8941856622695923
310,hotel_56,2023-07-03 00:00:00,0.9334157109260559,0.9244265556335449
311,hotel_56,2023-07-04 00:00:00,0.980751633644104,0.990190863609314
312,hotel_56,2023-07-05 00:00:00,0.9436824321746826,0.9711328148841858
313,hotel_56,2023-07-06 00:00:00,0.9450790882110596,0.9235913157463074
314,hotel_56,2023-07-07 00:00:00,0.9811509847640991,0.9709252119064331
315,hotel_56,2023-07-08 00:00:00,0.9926725029945374,0.9849545955657959
